blind_pair_id	pair_sha256	origin_cohort	origin_blind_pair_id
BDBAGG_V112_000625	251f51623469a4f7c411e79dbe3c088d57406243ba3e1a264884ea791d3b749b	v1.11	BDBALL_V111_000643
BDBAGG_V112_000626	27e82797a68a7ca86786bd69b73fadef7719dca5bef3951abcf75824b9b2c23e	v1.11	BDBALL_V111_000319
BDBAGG_V112_000627	055d55305f0f76f0a1bfd64a29d1f172dc8cf24af66e83a7c2b5269fb099d4ba	v1.10	BDBPAT_V110_001605
BDBAGG_V112_000628	11354fa9e53c2c0429f364b44fc8d92076ad260cfedf99410d34a69ef9f0783a	v1.10	BDBPAT_V110_001224
BDBAGG_V112_000629	47d0bf9b736d2080859ede62894824062eaa892cb92d57d7bd644685c30b8ca8	v1.10	BDBPAT_V110_000158
BDBAGG_V112_000630	021efade0d7f7f09426cb46158571852a8e3f0ebe32e502dee5bd42e6218e383	v1.10	BDBPAT_V110_000209
BDBAGG_V112_000631	87f7a2f59c78fd79536e33919eae80165fc87fe5c0fff770583e26267fabfda8	v1.9	BDBPAT_V19_002071
BDBAGG_V112_000632	0f6ccff6b7753d6b95166fd59ac1d2b8d1bd75d397c89de1750c300eea58b042	v1.9	BDBPAT_V19_000207
BDBAGG_V112_000633	174c4a536d4602b330652d28ae7d6675cd7d73e3090af378c61307a0567842c7	v1.9	BDBPAT_V19_000328
BDBAGG_V112_000634	101b7520566530649b4ed62a1149cc5350eee505799429835ce7352d37f72556	v1.10	BDBPAT_V110_000518
BDBAGG_V112_000635	7abd85ef1171e8674df5fdb54aee2187cabdd74ef9d65cbeb1a98ae87641ba4c	v1.10	BDBPAT_V110_001976
BDBAGG_V112_000636	c82319ba1b06b9de29cd1cdceed88fe78b35c9ccdbbeb58a1eaced16c25335eb	v1.10	BDBPAT_V110_001939
BDBAGG_V112_000637	b4cadf0fd262dddb10ddbecb2317aa4205bf2e1f29d034a16b908800791989d6	v1.9	BDBPAT_V19_002760
BDBAGG_V112_000638	d96aa0ddd6fe7dbfa73394bc2e2997acf23e414599841f35d6fe32ee7d03f091	v1.9	BDBPAT_V19_003292
BDBAGG_V112_000639	69a64fae8a010e256fb4f8d9414d5dcca6d106655ade6557aea9a8ca7a3d7700	v1.11	BDBALL_V111_000086
BDBAGG_V112_000640	6623f70645d46141ea28a0e2ae4130194b0f22e93843feae5b9e3df50dde2296	v1.11	BDBALL_V111_000300
BDBAGG_V112_000641	b84897cd636610733861bc8cedbcaaf16e1e731286db595d5b0609434cad4735	v1.11	BDBALL_V111_000069
BDBAGG_V112_000642	1e4220644cbb25503a79026993b7d2c3188194ab7c543f052824cd6bf7a164a0	v1.9	BDBPAT_V19_000437
BDBAGG_V112_000643	ea5fcda730f03149b4a78ba77ed3238795deabe00663dfd8e443c640e97c4462	v1.11	BDBALL_V111_000907
BDBAGG_V112_000644	eb33b99f1fab6224bc4db6d78418413cabcf0cb8363b6f34d4778809d6c5d9f9	v1.9	BDBPAT_V19_003569
BDBAGG_V112_000645	b7901011eba166624272503a49c7f5ac4eae9f76fd6ccdf699c88de6a96f1330	v1.10	BDBPAT_V110_000605
BDBAGG_V112_000646	d7e67fff404cd95ef62f83dc57fac047fbaeabccf49fcfb20d8d028a7b701d7b	v1.10	BDBPAT_V110_001098
BDBAGG_V112_000647	1292545d1bbef1d88476ec1e3fd3402037287b12928636c9c088683feb44a18d	v1.11	BDBALL_V111_001028
BDBAGG_V112_000648	53c5bf075ae26a1c43840b1c204956dd93ab74b42bc37f4c9ed7942521f6f9e4	v1.10	BDBPAT_V110_000683
BDBAGG_V112_000649	05bd09d2e7bc6419df22166c5f179f64e32ea1e2446f610042397b2c8036d038	v1.10	BDBPAT_V110_000013
BDBAGG_V112_000650	944b05ec4f5edf86c7c0f0a59cce82c9af916fb6352bb0898458c212e72245f0	v1.9	BDBPAT_V19_002271
BDBAGG_V112_000651	00f6f09a1616171a458dff292e3f5a5a8fd63f00139fc93bde9629ab13b41ddb	v1.9	BDBPAT_V19_000014
BDBAGG_V112_000652	56e5b270b4318f6bbf66c4836aa064cb55e7692d5295bcac2ac1d5ffff33c24d	v1.10	BDBPAT_V110_001603
BDBAGG_V112_000653	d68204e8bd71200cc4f38707f452955b2ff1b8bb2cc8cc7ddbf08aa6a080b6d7	v1.11	BDBALL_V111_001088
BDBAGG_V112_000654	8825aa00873e097f57842a3a50d57e446c1f36c271b9d82f15583fbce7b7e82d	v1.10	BDBPAT_V110_002495
BDBAGG_V112_000655	96ba7c6c7955390a2265be76fabe69f58b3606468582dd5ba0d50b429943d102	v1.9	BDBPAT_V19_002306
BDBAGG_V112_000656	dc919ed34c1ee05403e72e1c2fba22f750c10fcc7a201400efc4c8612cf1b507	v1.11	BDBALL_V111_000167
BDBAGG_V112_000657	40ff9f0de5ca0c514fb401dba30fef15cd0b7eba7f4c78b326e7e9eb8c5266b9	v1.9	BDBPAT_V19_000967
BDBAGG_V112_000658	2b4f99982f55731ba8de22680647dbd594847467302f23fd1f85c6a15b691da5	v1.11	BDBALL_V111_000400
BDBAGG_V112_000659	fcd74e514491e3bd9833c0ffd2b966eba7956f1d4e21612d91c247e9efcc867d	v1.11	BDBALL_V111_001075
BDBAGG_V112_000660	f0e6c3f509393324cded73f067d59124f0637d4e90d015fad43a2acae5b183c9	v1.9	BDBPAT_V19_003674
BDBAGG_V112_000661	1c28374b977d747a142a836b9da9129817b5d222884ea66b6577590966ed2e05	v1.10	BDBPAT_V110_001366
BDBAGG_V112_000662	a7fc2e735de715d83334923f962fac22bef6f8fe67b365a881a5fd6f06280b4a	v1.10	BDBPAT_V110_002481
BDBAGG_V112_000663	fccb9ca1c0bffa50ec9f1af02e7acec0e9aa0639ebcd4b3cc84598df19a566ac	v1.10	BDBPAT_V110_000535
BDBAGG_V112_000664	35aef9053be3237ba90d199ca47d5bb8a0c33fd97d1f00e1aaee71c48aeb7f51	v1.10	BDBPAT_V110_000211
BDBAGG_V112_000665	81d2bcf9a37d11031a28e059ee2f59387d506871fed960adcaed2dc143bfcc5e	v1.11	BDBALL_V111_000302
BDBAGG_V112_000666	c8b9b4cd32de6f40433441f2ca061b850f865074b755e4e0ea492c7864d595c3	v1.9	BDBPAT_V19_003045
BDBAGG_V112_000667	8288d4e0ea0b0c2f296aa757bad2af5364ba7a7abe942099cac35243586541b5	v1.9	BDBPAT_V19_002001
BDBAGG_V112_000668	4c3e84e3b596306ea3f520a3e0cce01cc8f489d7a658b662928c5c266af7fe23	v1.11	BDBALL_V111_000471
BDBAGG_V112_000669	29788da02c0df53e6ff39a9329f936533f15c23a006e9b8428962dd7db4b8b81	v1.9	BDBPAT_V19_000610
BDBAGG_V112_000670	3c9f1261e82fdae30b35471c2b4b990ccc9071f5bf3087eeb6e747822c450795	v1.11	BDBALL_V111_001080
BDBAGG_V112_000671	82c0e792eaf0f1c92bb6c4c2f0b6677c882bf66c0398ec3368635be7a19cd748	v1.11	BDBALL_V111_000740
BDBAGG_V112_000672	ed8c0cc0d93c102d463647f896c99cba5db69101cc8b21aa0e761a474fd7873f	v1.10	BDBPAT_V110_000883
BDBAGG_V112_000673	9697b2fa373a175b04c86c1df190d037e0eec33632f9ef5e1bd6a574c20a4b03	v1.10	BDBPAT_V110_001666
BDBAGG_V112_000674	63f48ecc22cf67b9f16a60a8943c414ab58cee2c67c9edc3055c3d289a2f4aad	v1.9	BDBPAT_V19_001560
BDBAGG_V112_000675	57126b494d420ec9f90626a6d973f8d8b66b6f7565374dd19a2a4966d4d018e8	v1.11	BDBALL_V111_001050
BDBAGG_V112_000676	43a2f60500e2556c5bea47100f597d58b05d1b6c3b57b724b38f922ed63eef2a	v1.11	BDBALL_V111_000986
BDBAGG_V112_000677	e35b745b7014f293bf070f73fcd4015afbb5aa7c52e0512405f879dd7177e30b	v1.9	BDBPAT_V19_003457
BDBAGG_V112_000678	92432e42ee341041bb93ddff40d1b84bddc9ded16e775ed1bcb36ad240e17a25	v1.9	BDBPAT_V19_002240
BDBAGG_V112_000679	87d641a4dce41555c78039e294b695ee654038c36f95f513500abc7d537888d1	v1.10	BDBPAT_V110_002111
BDBAGG_V112_000680	61b4d3cd08bb4b62c19aa5b0fdd0e4560884e6783b6cbe77f8147e850500d460	v1.10	BDBPAT_V110_001856
BDBAGG_V112_000681	098f200c8839cf8eae1216bd7b222500edb27c92c1b07fd517099f51daf45851	v1.10	BDBPAT_V110_002278
BDBAGG_V112_000682	baf738d8c2f3823d3df6f9c5e588f01e0e10fac2d0b870b2bf0127364f946b13	v1.10	BDBPAT_V110_001262
BDBAGG_V112_000683	2b5c5c43f10529f58e97d2d3c1e1a4c1423389bc2227fe958f7c5ad37691dffc	v1.9	BDBPAT_V19_000639
BDBAGG_V112_000684	15faf9ac39864ef90869383dbc02693bd2368a085e2406f6ee253b6e0d796064	v1.10	BDBPAT_V110_001523
BDBAGG_V112_000685	d056c8016e674da8cccff30debbdcd1f2a3930500ee69cf110f677993ae8ced7	v1.9	BDBPAT_V19_003163
BDBAGG_V112_000686	ec179252614cc239eab29864b7a00f99a3c59db9da8cc7a49356bfe623742932	v1.9	BDBPAT_V19_003593
BDBAGG_V112_000687	6ba19ef807ff4e08a06bd0064bb1b1e83709920f5effb3a46d7ca5e79bc32513	v1.11	BDBALL_V111_000562
BDBAGG_V112_000688	c7cd5e3ba8c208a764069de542bfb8e62219a7423fbdcf95dba2fb61d6b86955	v1.9	BDBPAT_V19_003033
BDBAGG_V112_000689	b6ab1343c29811ea9c813e715e6c879fb96a3a20b97304542935f3d1409471f8	v1.11	BDBALL_V111_001048
BDBAGG_V112_000690	dc9152685148e7ae48130e387787690fcb7739d2a16e7f051e1bead6adc9eb0c	v1.11	BDBALL_V111_000862
BDBAGG_V112_000691	ae4ff0bb56283cb519700b19887e336c10320aec131be1cc518f49bdebcf195a	v1.11	BDBALL_V111_000262
BDBAGG_V112_000692	a55dc53cc707346d8577a819186a5acfb2e86b49cf9f4be33a427324d7ebd884	v1.11	BDBALL_V111_000141
BDBAGG_V112_000693	a08590b6c19b2c405ad1e7b31fbdf7c441f79db2bc5815d81000cd0072bf6106	v1.10	BDBPAT_V110_002400
BDBAGG_V112_000694	4bf6a3edd2881929a934631a3145baf3a4e067db1d12c38d520de6cad2f63ee7	v1.10	BDBPAT_V110_001468
BDBAGG_V112_000695	8c0def66acd238050834308570cb86e10dbd56fb460b97f23c198e983a257b3b	v1.10	BDBPAT_V110_002342
BDBAGG_V112_000696	a24f2be55207920e85d72cf462396a2f01bb83c5c6abba0b3f34ae40df3780b2	v1.11	BDBALL_V111_000540
BDBAGG_V112_000697	7058407d0c14020570c905dadd29d1900c13570fc9be09999f25d8ef8dbcec47	v1.11	BDBALL_V111_000995
BDBAGG_V112_000698	7a311682338758730500b421d2a56ce51dcaf31924427a9cef230b6e620ab832	v1.9	BDBPAT_V19_001883
BDBAGG_V112_000699	bca72521fab30518c582e13cb618cce269a62c0f9c89c3a25375881d2ea7cd4a	v1.9	BDBPAT_V19_002865
BDBAGG_V112_000700	30a5b2e8f86648be0af100423eae107a5b558dc46ac5151848fb01432acbde4d	v1.9	BDBPAT_V19_000730
BDBAGG_V112_000701	b6035018d3bcdc3b399c49563b2296804a6b837dedb1f09911ed163310192181	v1.11	BDBALL_V111_000678
BDBAGG_V112_000702	1211517ce621773f7d9a8f71fc14e4f0d6f8d7552db336d2e02e72a625ab1334	v1.11	BDBALL_V111_000538
BDBAGG_V112_000703	d29b1e6a4305927846da326713f54dfe2e22dfa8059fd2b275a033e802b8aada	v1.10	BDBPAT_V110_002164
BDBAGG_V112_000704	0ba96e5bd64464a1c3035ccfe21d3d3c523309f64590cb51942a73eca4215964	v1.9	BDBPAT_V19_000154
BDBAGG_V112_000705	a604270b0f1ac1a8ba9c606fef56f6ecdb350031ecf1629b9c3b79be5f0d51e5	v1.9	BDBPAT_V19_002527
BDBAGG_V112_000706	89b71b474b0b316c27970b0bdbb3e777c669569719de2c17110bc3b1f7fa93dd	v1.11	BDBALL_V111_000112
BDBAGG_V112_000707	4d8802eb6cda3fe3b7599ffdb7a3c0012429d274d200269f6ef72cfde50b351a	v1.11	BDBALL_V111_000278
BDBAGG_V112_000708	c490d537c13ce29e9a83d40fb37803ba12b20afa67ce6cd5c5688fa00ba8b889	v1.11	BDBALL_V111_000444
BDBAGG_V112_000709	18dfbd6f6beac686de12c589de1c5b35e145fdb38d9bc255054f2dc05f8229be	v1.10	BDBPAT_V110_001777
BDBAGG_V112_000710	5c4ad8ed8b045e2dc4b1151e6b5d98a4c34617c8508b64dbf1cee120d7abc0ca	v1.9	BDBPAT_V19_001434
BDBAGG_V112_000711	cb834f4d15ece1858ac8304fdcce0ec51844fcbd97e98e9ac1705eba6d72f360	v1.11	BDBALL_V111_000281
BDBAGG_V112_000712	14356bbffbd39014cb35a43e98409a76db173abd0a0bb22b75786182e9801406	v1.11	BDBALL_V111_000443
BDBAGG_V112_000713	e19ada275a0357c32f875496d59a51e1f8a0fafc675bfa3de64378b626bd422c	v1.9	BDBPAT_V19_003425
BDBAGG_V112_000714	f001d7fa4d014402609111ddbd5f01e2e4967fb4e5e24974fb0e48091f59bc62	v1.11	BDBALL_V111_000073
BDBAGG_V112_000715	33965e20446d6336e02539e13d3c2351bc11024d08d072a3ca0d29450eea5a0e	v1.9	BDBPAT_V19_000773
BDBAGG_V112_000716	f37c5ac168d441740c692fab4157f69137f70e6ba3d61a21cfee6e14096628e5	v1.10	BDBPAT_V110_002466
BDBAGG_V112_000717	59839d64d99897112d426ad2333709f7905856412a4f443fd86132afc72f6e27	v1.9	BDBPAT_V19_001384
BDBAGG_V112_000718	f36c42f6cc552ec6016d4ba4ac0483e19574b3e2ba68e7615d30e1e1f95fa669	v1.11	BDBALL_V111_000975
BDBAGG_V112_000719	df94b44d5c55d044b1866de16e8a2353a9eff8b4cd78cb94d9c1c86cd5079907	v1.11	BDBALL_V111_000359
BDBAGG_V112_000720	119d55ea5477ac3118dc2c4518e0c0f38fa1194eb868341187b8a577ac92062a	v1.10	BDBPAT_V110_001471
BDBAGG_V112_000721	694e248b90bc8475b47852958f2451fccd62a20321eb05b10f3d8731de09c29d	v1.10	BDBPAT_V110_000888
BDBAGG_V112_000722	7e77f78a011fcba71ad0c9fddea8e889f52f90bb13103dad8d5fb4a71ff7c823	v1.10	BDBPAT_V110_002003
BDBAGG_V112_000723	521c824f015882d06d22d3f9156b327c330b7c552fbf60910dbb399c79a63ded	v1.11	BDBALL_V111_000352
BDBAGG_V112_000724	abcb9bc2e5e689f40fae43929622d502158486d884d311b4a1dac661372e2a24	v1.9	BDBPAT_V19_002626
BDBAGG_V112_000725	1bc4f55bccd242ba46977b165c1f0d8afc93dd4246c6b0b75de866cc754dd49b	v1.9	BDBPAT_V19_000402
BDBAGG_V112_000726	1fcfa639802b07bb4e79c4af48a7c375e80908daa873136c6145372399e23c50	v1.9	BDBPAT_V19_000457
BDBAGG_V112_000727	b3f6453810d421f6cba182ba2257ff4e373e5c65cc12cd55d0b017763cc965c8	v1.9	BDBPAT_V19_002743
BDBAGG_V112_000728	e39c1a9a7b0c2ea2b18774b54ff8232312e86ad9ecb6d2fd31452fd61877a67a	v1.10	BDBPAT_V110_000830
BDBAGG_V112_000729	ccab1cd72f2a83690393ba7770c477a29a4f92429bf10029da9b8846f6cdf12e	v1.9	BDBPAT_V19_003106
BDBAGG_V112_000730	38280914028e43eaedecda51bd9ddad3128d6acdd586d99611f1e4caa8622142	v1.9	BDBPAT_V19_000848
BDBAGG_V112_000731	bf291c77d0383cf6e575f026b6584dd90fdcabfb91080fd374fd27b3696c81b0	v1.11	BDBALL_V111_000619
BDBAGG_V112_000732	7bfc254cfc8f8170328c50ee71e2c98d63917e53efec537223a6ad52b983e875	v1.9	BDBPAT_V19_001913
BDBAGG_V112_000733	37d9e42aff6a79de084f45d49c149eda3e68abbfd7b3c66721e28ef4b8040dc6	v1.9	BDBPAT_V19_000843
BDBAGG_V112_000734	ebd10bbbf354839027bc1e24006e6d016096acf300f83daf84cbc333e65a5b3a	v1.9	BDBPAT_V19_003581
BDBAGG_V112_000735	3f6c4d0c099bd45126c4ac8e7f2d6e77582a12485c52ceedecd07d0acd2d7695	v1.9	BDBPAT_V19_000946
BDBAGG_V112_000736	92743487e11b6f4b426818fcaa7ef4774afb16bce010f72ae200918ef20b22d5	v1.11	BDBALL_V111_000157
BDBAGG_V112_000737	753bab27f33efa542c75a5f0b3c5d7f42ee0fc27ae7c447d9fba605132b64047	v1.10	BDBPAT_V110_000757
BDBAGG_V112_000738	561eef90571fdf794d607ea9217801e1fd3392e02d30be10c5ec86c3d0a7337f	v1.9	BDBPAT_V19_001336
BDBAGG_V112_000739	31e9319a3fd549a13ca4b6c51e18035f09d5a1aa4791790b496090fb466d5cdc	v1.10	BDBPAT_V110_000120
BDBAGG_V112_000740	8bb4558549b1667536796f6e91f672fb971c4fa4ef87cbac7ecfbdc608cc1c22	v1.9	BDBPAT_V19_002135
BDBAGG_V112_000741	06499e04cef59dc13dc3abb8c16b0961ae216c5b63b9e55a0cddd8d3c0712428	v1.10	BDBPAT_V110_000203
BDBAGG_V112_000742	a7b9558f73ff2d90e1043cbdf27504e8d838946f3570da80768abaac8044bfa7	v1.10	BDBPAT_V110_001549
BDBAGG_V112_000743	d73b1695b867662c129346b203232a5f6cc1d81b7a7abc759825fd4a55dbece9	v1.9	BDBPAT_V19_003266
BDBAGG_V112_000744	741dd63cf324651ace91d6dcafa49b4824c1deb7dfe689c7fc85767182a25148	v1.11	BDBALL_V111_000331
BDBAGG_V112_000745	d81c7d2a378cc3cddb5503c3035ecef40f2d1fce6bc91c5e2a0cb9999f2b92d1	v1.9	BDBPAT_V19_003279
BDBAGG_V112_000746	1eabe160cea7b24f4328ae875eea0470ab4d6847f692de4371c05382732c2232	v1.10	BDBPAT_V110_000957
BDBAGG_V112_000747	405cb2c283cb0f2049b0224cde2e2d919fa47ceedad9b596ec5002aebb165d16	v1.11	BDBALL_V111_000554
BDBAGG_V112_000748	1e39eb3cd168bebf03cd60d334eb40c18422f937d14d62b7ea81672a897eb673	v1.10	BDBPAT_V110_000509
BDBAGG_V112_000749	2267ae640b27b3f77df097ca912ba4aae8c677ad901f23cacdeade78440719d3	v1.10	BDBPAT_V110_002340
BDBAGG_V112_000750	513b2bc952d664d45402f9991c222352bac87d112b1c1f8b239ca2ad02b05014	v1.10	BDBPAT_V110_002363
BDBAGG_V112_000751	5b0bb17d235cdcfc30ba8eb86e4b505fcd52ff79c7fff198365f1b8f78cbaf72	v1.11	BDBALL_V111_000184
BDBAGG_V112_000752	0db5a146cc7b6816c47be77b26467c4568ea0b6750e534ef1ec3aae3e06a6a82	v1.11	BDBALL_V111_000600
BDBAGG_V112_000753	dd891025cba87eca20e25ae659395cb452ec96b195761189842cc3f71fbca7f9	v1.9	BDBPAT_V19_003356
BDBAGG_V112_000754	a1ee196312149d1e1fc7cc67549adf424a21534ddd1bf32d6f92535edaf56a69	v1.11	BDBALL_V111_000736
BDBAGG_V112_000755	144c9a6461db32d98f0ec8504a892f9cee60d3bcc86bc99d72182af34f45e516	v1.10	BDBPAT_V110_001428
BDBAGG_V112_000756	b5818b13e73157c46e697d0c416e254932d88b843160d6c2e0a4f1be2ecb3aaf	v1.10	BDBPAT_V110_001704
BDBAGG_V112_000757	64f459f5083a57e182500dfc1c2620d7b8b58a4f2bc13f6a8cd9c0494e505257	v1.9	BDBPAT_V19_001569
BDBAGG_V112_000758	6d8fb2fe4e2563d3f0af618eccb1fdde846155d651d7eef29db66a10987da618	v1.9	BDBPAT_V19_001691
BDBAGG_V112_000759	68978737a472321990a39b6cce1598cb3f323c1a73a8b3b1a2ba9f98d8e8c73e	v1.10	BDBPAT_V110_002030
BDBAGG_V112_000760	fd02ba3a839adea088359b42efc7d6f7e0074d03c89819661a275ad502b8894b	v1.10	BDBPAT_V110_001105
BDBAGG_V112_000761	0c1fce83d0091d593db1d1783de6501a9fd2e8f4e62f01cbe9398021440e0a8e	v1.11	BDBALL_V111_000749
BDBAGG_V112_000762	c7753e590fc75df895edd35d2d4691e4a46b6d930d5ab8607b140895afbc52d5	v1.10	BDBPAT_V110_001849
BDBAGG_V112_000763	fdf6623fd33e53e53861d11943131ee3cd382609544d2462cf5667035c505229	v1.9	BDBPAT_V19_003841
BDBAGG_V112_000764	1fa1836f25b85844906644309a9f68404c46defffe4c9b5d2feb6f753c8116ae	v1.11	BDBALL_V111_000247
BDBAGG_V112_000765	63ccdef694d62bf24a8c2de48253cc87079e6aefb5049396f721748c8f03009f	v1.11	BDBALL_V111_000042
BDBAGG_V112_000766	3239ea073c73abd3dc0277ac28969a6d7cb0eac8164651151484f4a39d794f69	v1.9	BDBPAT_V19_000757
BDBAGG_V112_000767	0beaa1b1415704cb8e5e13332e65f0ec0f671bb69240664c121816906890c218	v1.11	BDBALL_V111_000125
BDBAGG_V112_000768	a7c9a27c3f9f201ac3bcc053d1ddabca978d0c89f55e92d5dd9ab7a654ba24af	v1.9	BDBPAT_V19_002553
BDBAGG_V112_000769	b284072a23b2bb244163bcf15d9fed72c37b63149b609bf56cb1639a65422c70	v1.9	BDBPAT_V19_002721
BDBAGG_V112_000770	057f854686865e390de43f006254de4f5101952d7db54b516c162c105d7a5ba7	v1.9	BDBPAT_V19_000076
BDBAGG_V112_000771	ee876c514bcbd4e8e767a36019f93dadc35afdddd25c53bb90e5746190637c1c	v1.11	BDBALL_V111_001036
BDBAGG_V112_000772	e434d83cc64299a2eee42da6f3444de1ae1c72802daf32737cc00b724cd5d20b	v1.9	BDBPAT_V19_003467
BDBAGG_V112_000773	ebb9e482ea07ac23ad0a139f2a61085f708766e797a28edbeb9bda5278d66e36	v1.11	BDBALL_V111_000456
BDBAGG_V112_000774	e751412175cd183550d318d61f4cbc5e6047b6afc50adecf305d83e423f15817	v1.10	BDBPAT_V110_000368
BDBAGG_V112_000775	99e74d7d61e7efb6812949db1f00bd46657a2fa91507f3f1eabacc0a5c9f5968	v1.9	BDBPAT_V19_002355
BDBAGG_V112_000776	19832cf9a82824ecb855eaaabdd830cb78f31ea1352b41a0a5d15f3f110a05e9	v1.10	BDBPAT_V110_000540
BDBAGG_V112_000777	6eb028a80dcc727613a9fa107a51111fc23ba5cbb012883759b6696aa68e3e3b	v1.10	BDBPAT_V110_002002
BDBAGG_V112_000778	36c3894acfd1b8c81a65df061020280d28f5a5cc9490b50200ce070668dec299	v1.10	BDBPAT_V110_002455
BDBAGG_V112_000779	3fcdf1955690f44eb9dff739d18b1c42d38beda308390dceca3529caa925e122	v1.10	BDBPAT_V110_001052
BDBAGG_V112_000780	ae24dfa16ef7cbb17175cc295ab129ba154f68e85ef40510434e939cace4fed7	v1.11	BDBALL_V111_000316
BDBAGG_V112_000781	2a212f507db4b8a01ce033a6174eb39c39ce8470080e3059a9ac035ccdf9a87a	v1.11	BDBALL_V111_000022
BDBAGG_V112_000782	a192dc46aab0235ea44776367e0fcfee872fd6144ba47576755f82a7ca460095	v1.10	BDBPAT_V110_001503
BDBAGG_V112_000783	31cebd934fbd57c13209dafd9d7467b449221ff544d3cd2a30b5a20528d7fa81	v1.10	BDBPAT_V110_000534
BDBAGG_V112_000784	b2b0f692ef45107a67e202f8822fef85fd494e39de863191f56b028a077c3143	v1.9	BDBPAT_V19_002725
BDBAGG_V112_000785	e2d1ed1b8c0df8a437030c9a3881bc4599cbbcce17bbfce98fe8ae2378cee678	v1.11	BDBALL_V111_000892
BDBAGG_V112_000786	394a94bd4ab4c2480d14508eca18260da0c4ee70a5b0d91d99cc6ef507ea5548	v1.10	BDBPAT_V110_001850
BDBAGG_V112_000787	bba501d85caf3b69bfeb7685a27591f3f709b1b1d255e0da7c28d578820c3acd	v1.9	BDBPAT_V19_002851
BDBAGG_V112_000788	e1ca5a05dbc04ae331ad440c20d12356e6713749650a14e5360cff7c84458523	v1.11	BDBALL_V111_000957
BDBAGG_V112_000789	1bb9f4688dd242f22938bddbd13c79ff95f081ff6eac4d8d41c1b53d6103cf36	v1.10	BDBPAT_V110_001854
BDBAGG_V112_000790	37548e455fddbd5ed425241fd912a494da69779949ef08046a443d94c48539fb	v1.11	BDBALL_V111_000724
BDBAGG_V112_000791	27d4eb08ed45307e0ad9a1abf86f142c5980f2524e4034287e6c2b25e9d8082b	v1.10	BDBPAT_V110_000644
BDBAGG_V112_000792	ca2f3e98c3d52c96f7023c9b27d7b0d62abea04ced5e00d983b92b508370bf30	v1.9	BDBPAT_V19_003071
BDBAGG_V112_000793	444da88635991f0aa794dfc8e1069dc7f733b0a247022080656643eba35163df	v1.11	BDBALL_V111_000720
BDBAGG_V112_000794	44423f80600e2476d9960aa017fa5b68ce49a44196ee4f725842140a749c5776	v1.10	BDBPAT_V110_000684
BDBAGG_V112_000795	51387e1d6c5d4dd2bed7945e4182a3145f82ded3673b5c7f713f078e5216cc81	v1.11	BDBALL_V111_000951
BDBAGG_V112_000796	c36698999057dc93bee4907bae7123d86913d107447b4bdcf9cc3f1434e30ee9	v1.10	BDBPAT_V110_001814
BDBAGG_V112_000797	d15f78a44123520ea4155be011f1df4fa16bb0cd70065ce82a25086f84c3eb1f	v1.10	BDBPAT_V110_002128
BDBAGG_V112_000798	977414fe1c344647eec5bd924b1ad0d7e8f9e50bd7577dbbb8c61caa55e7ad16	v1.9	BDBPAT_V19_002316
BDBAGG_V112_000799	af3b49c889ae75c103cb885101da1e63a72ec5debb6d3f594bb7bfc3e9d6b746	v1.10	BDBPAT_V110_001793
BDBAGG_V112_000800	c239929508d2cd160fc669e4a5a083a851af565868e96cc5b5b0b7f9fa98cc71	v1.11	BDBALL_V111_000118
BDBAGG_V112_000801	0a55d59163516e3ca83f04bacd509b3946c9e05dfed5ac4ef17723f9615ee12d	v1.10	BDBPAT_V110_002396
BDBAGG_V112_000802	28d15c0759f770aa9901a35c07022015d5e7781c77260c6a46adda7c0b0300c5	v1.11	BDBALL_V111_000039
BDBAGG_V112_000803	2aa5a9c82bf41f384b3f73a13fd0917d3417c38bdd3298d6243f53a4668a738e	v1.11	BDBALL_V111_000293
BDBAGG_V112_000804	d0974a38db600f6a6e07bc4064221bcb7c8db23637ec981602c0d16714c180ec	v1.10	BDBPAT_V110_002092
BDBAGG_V112_000805	85a5fb8d45cda40c6a73065cbbdb714fd1cfb2a7cfb9663a675ab2ea6b0369b1	v1.11	BDBALL_V111_000204
BDBAGG_V112_000806	668f293ec8d9e2bc23f7b155212db91176b67ff94ea06a01f78201e5df38c1d6	v1.10	BDBPAT_V110_000461
BDBAGG_V112_000807	c2f87511ab815fcec788360e856fd6ddb601d558a7d0b140045d5a2dbffd440c	v1.9	BDBPAT_V19_002950
BDBAGG_V112_000808	d9eaa37a7b4a2aa20b554633220a480cf1bb2942cc1a2ac292af8d43106cdf79	v1.11	BDBALL_V111_000250
BDBAGG_V112_000809	424d0aa9d94e9d3a356b75d756399c583a04d8d2c6733134fa764f025cfda125	v1.9	BDBPAT_V19_000995
BDBAGG_V112_000810	10cd2f6db0c6b2cc359aef9432329303ca8a5778c9f71d69359eab816b65ce50	v1.11	BDBALL_V111_000432
BDBAGG_V112_000811	82101d134bb88585fb93e78e642d67bad1c4b784ca0df1dcfbc77b64617d2e0a	v1.10	BDBPAT_V110_001085
BDBAGG_V112_000812	bf8960190c4379dc628e990c78f09c55193e8a8e7944568a14c9ddf92ba21206	v1.9	BDBPAT_V19_002902
BDBAGG_V112_000813	0832b3487611da6364b69e0d261f3b3526a20c3c88f6e9fa518b984e04fe9dd6	v1.10	BDBPAT_V110_000444
BDBAGG_V112_000814	027c4334d2cc41f035f6b9068231774ebc3d12a008928e1e7d86f288f10dd121	v1.10	BDBPAT_V110_000106
